text,class
CTM solo conocí los platos 😂😂 LINK,0
@USER Desde que dejó tirado azules que no le compro niuna wea a ese ctm,0
@USER Y no lo reconoció el ctm!!,0
"@USER Y la ultra derecha es entonces un terremoto grado 1000, CTM",0
@USER @USER Espera sentada CTM.,0
@USER Pero si a esta hora hace más frío que la ctm :(,0
Apoyen al dragón siempre ctm ❤ LINK,0
No podi ctm jajja LINK,0
CTM ke eres weona!!. Anda a decirle eso a 1) El personal de salud ke tiene ke atender a sacos de tetas como vos 2) A los sin pega por la economía ke no puede volver a funcionar normalmente si estamos en riesgos de exceder camas UCI. LINK LINK,0
"@USER Ctm ojalá sea así, Osino me mato",0
@USER @USER Mara come moco y la CTM Puta asquerosa adios pobretona,0
ctm esta es su nota alta más infravalorada ctmmmm LINK,0
@USER JAJAJAJAJA JAJA CTM,0
@USER @USER Jajaj directo. Retuercete ctm.,0
@USER que buen trio ctm &lt;3,0
@USER @USER @USER Incompetente ctm,0
@USER qué me decí estúpido perkin ctm,0
"¿Qué le pasó a la generación de cristal, ahora? Entro y veo que le están dando a Javiera Parada, en fin, yo NO voy por Briones, pero ver la espuma en el hoci de la #Izmierda 😆😆 y ¿todo porque les hizo una #Izkia?
Váyanse a la CTM 😂😂😆😆😆 LINK",0
CTM AMO MUCHOOOOO 🥺😫😭 LINK,0
@USER VISTE QUE ME INTIMIDAI GILA CTM CHAO NO T HABLI MAS,0
"@USER Guaton ctm, más anticolocolino no hay",0
La ctm esto me alegra por que puede ser costas y me preocupa por que puede ser marini la ctm. LINK,0
@USER Jajajja ctm 40 años que vergüenza ql  como pueden ser tan vende patrias los wns,0
"@USER @USER kjajajajajajajja la wea alucinante¡¡¡
el eje del mal¡¡¡
ctm¡¡¡..jajajajjaja",0
"WEONAAAAAAA LORDE CTM 🥺🥺🥺🥺🥺 TOY EMOCIONÁ, JUSTO LO QUE NECESITABA ESTE 2021, MOTIVO PARA VIVIR #Lorde Solar Fower #SolarFower 💗💗💗💗💗 LINK",0
@USER Como te pica la raja ctm que hay mas honorables por el pueblo que basuras fascista como tu.,0
"@USER @USER Cabreate ctm si nadie te quiere y menos a la derecha, no importa lo que hagas no seres presidente ni ahora ni nunca",0
@USER @USER @USER yapo ctm que esperan,0
@USER @USER Oy los ctm,0
"@USER AKwkxkejxuekifiwixkwkxkrkc CTM WNA SJZJEJJFKRKG te amo💜 ✨simplemente, lo mejor que pudiste haber hecho ✨",0
"CTM, ni para el final de The Americans tenía tanta ansiedad. LINK",0
@USER CTM me representa 😂😂,0
@USER viva shile ctm,0
@USER SIGAN HACIENDO STREAM CTM,0
"@USER Micro rápida y repleta, maneja con cuidado ctm creí que llevay chanchos arriba wn oh",0
@USER Eres innecesario CTM,0
"@USER @USER @USER Me resultó, CTM!!!! Y a la primera! Se cayó la página por la demora, pero volví a entrar y estaba vigente: Resumen: No usar Mozilla Firefox sino Google Chrome, y hacerlo con luz de día, aunque esté nublado!!! #biometriafacial #retiro100porciento",0
@USER ella apoya a Maltes.......?? ctm q susto....no pensé que era tan weona...,0
@USER ESTA MICRO VA VOLANDO CTM Y YO MAS LO QUE ME APURE PA LLEGAR,0
Estoy dudando frío ctm 56mil votos de diferencia LINK,0
JAJAJAJAJAJAJAJAJA CTM LINK,0
@USER CTM MENTIRA QUE DIJO ESO 😭😭😭,0
@USER y quien es el ctm que no está de acuerdo??,0
"@USER Jajsjajs ctm lo agarraste justo sin salto, ahi fueeeeeeeeee",0
@USER Hubiesen sido 2 clásicos Ganados por la ctm hasta cuando termina esta maldicióoooon 😪,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Con respeto. Pero este par puede irse a la ctm y más allá con sus ideas iluminadas,0
@USER Ctm. Con razón todo me salía mal,0
"@USER El año pasado pesaba 88 Kilos en Enero y estaba bien, ahora peso mas que la ctm jajajaja 
Vamos que puedo!",0
hay que puro telar a este ctm LINK,0
@USER Jkakakakkakaa nos pasamos por la tula papayero ctm,0
"@USER JAJAJAJA ctm, siento que “Richi” se ganó la desfuna✨",0
@USER Esa wea me pudre ctm,0
"@USER Con esto sería razonable que quien ocupe una posición para liderar en las comunidades pase por un proceso de evaluación psicológica, tal cual como cuando postulas a un trabajo, si no tal como ocurrió a en estas meta elecciones aparecen casos como el de este CTM",0
"@USER Es buenísimo el ctm, la cago wn",0
@USER @USER @USER Y va ganando en las encuestas . CTM,0
"@USER Oye progre culiao, como despertó ese potito? 🤣🤣🤣",0
@USER Las chancheras... Carlos Pinto culiao insistente.,0
"@USER @USER Pobre weon, y no tiene ni foto el feo culiao jaajajjaajaaja 🤡🤡🤡🤡🤡",0
@USER Que eres soez mono culiao!!! Buenas noches bb 😘,0
@USER @USER @USER pa que se entere. Que le anda diciendo “perdedor” a otras personas cuando estai al fondo de la tabla.,0
"@USER Si, puede ser, pero igual hay que ir a votar, para que se note que hay deseos de cambiar este país culiao y quienes nos gobiernan",0
Jajaja pelao culiao indecente LINK,0
"@USER En India peleandose las vacunas.  San Francisco retomando las actividades porque el 80% arriba de doce años todos vacunados y 15 casos COVID. En Chile: ""OAY es que quizá que contiene la vacuna"", ""Voy a esperar cómo reacciona en la gente para ponermela""  CHILE CULIAO",0
@USER Schalper Culiao ridículo! 🤦🏻‍♂️,0
@USER Culiao penca. No dijo na,0
@USER @USER Viejo culiao! (Perdón mi francés) 😌👆🏾,0
@USER Cuál frío culiao pendejo culiao bajame el tono,0
@USER @USER Izquierdista  llegando a la conclusión  correcta y queriendo k le roben sus fondos LINK,0
@USER y cuanta gente inocente está presa viviendo peor sin haber torturado a nadie viejo culiao,0
"No hay mano para una nueva CODE, tonto culiao. LINK",0
@USER Ánimo corazón de melón que todo saldrá bien💜 Te quiero mucho (y odio a ese covid culiao).,0
@USER Y el @USER pelándose ahí. Quedó al descubierto,0
"@USER Jajaja obviamente porque son unos ""Flojos Culiaos"" solo protestan del celular porque no mueven la raja para ir a votar",0
"@USER @USER @USER Tengo un amigo que estaba en las mismas, cancelo la solicitud y mágicamente lo llamaron para llevarlo, los mando a la mismisima mierda.
Ineptos culiaos",0
@USER Lo dice un Delincuente!! Estos son los que apoyan a Orrego!!,0
"""Felicitar"" a @USER que apoya la reinserción social de delincuentes (fachos) con nutrido prontuario, como @USER 
Pintado para ser jefe de la @USER ahora que se murió el delincuente #JovinoNovoa LINK",0
@USER Una vez más la ignorancia le da paso a las ELITES que nos roban los rrnn y a los delincuentes  que después lo queman todo.,0
"jajajjjjjjjjjjjjjjjjjjj 
...ya se habían subido al piano, los perejiles atrevidos, indecentes
Drogocomunistas
Delincuentes
Ladrones pedófilos 
Borrachos
Ridículos. LINK",0
La media cagada con la guerra de los Rappis (gente honesta) vs los delincuentes  #modusoperandimega LINK,0
"@USER Buscando todo tipo de condimentos, empezó con un toque de veneno derechista ... para el raspado de la olla ...",0
"@USER @USER @USER Ella ella la politóloga ella,cambia el disco rayado u el discurso trillado de un triunfo vergonzoso de una minoría derechista camino a mostrar nuevamente una INCOMPETENCIA brutal. Dan pena hoy x hoy. LINK",0
"@USER @USER @USER Además este es una cuenta falsa, no eres Karol Cariola, da la cara imbécil",0
"@USER Asi es, ganaron gracias a ustedes,por eso la DC se hunde en su lodo, porque pactaron con la escoria de la sociedad, lo más miserable, más putrefacto del ser humano, sin valores morales, sin principios. La militancia honesta de la dc se fue, queda la 💩 y con💩se entienden.",0
"@USER @USER Totalmente de acuerdo, traidores han sido siempre y lo seguirán siendo!!!
El chancho mantecoso del Melnick ya se las está cobrando, los fachos no dan punta sin hilo!!!",1
@USER Comunistas más frente amplio contra los fachos de siempre,0
"@USER Los derrotados no somos nosotros, son los democretinos k se unden en la 💩xq los fachos le van a cobrar el favor, “cuando se va con la derecha, es la derecha la que gana”. Por nuestro lado, los porfiados tienen que convencerse que votar es parte de la lucha contra la tiranía.",0
@USER Igual en Corea del Sur son mas fachos que aqui,0
"@USER Como ejemplo,Temuco es como Puerto Varas pero mas grande, presencia de colonos o los descendientes de estos, fachos claramente y se produce lo mismo que en stgo y las 3 comunas.",0
"Mi desayuno hoy: lágrimas de zurdos ☕🤣.
Deber cívico cumplido nunca pensé que votaría por un DC, pero nuestro deber como ciudadanos es votar por el mal menor porque harto charcha la candidata feminazi @USER #KarinaOlivaGobernadora
Finalmente el resultado:
#OrregoGobernador",1
@USER @USER Y donde están la ni una menos y las feminazis asesinos Barrón a una chiquilla que tenía toda su vida por delante alguien que servía a su país,1
"@USER @USER Desbordarlo todo, por cierto, deconstruyendo los paradigmas neoliberales y así conseguir que el miedo cambie de bando, ofreciendo una gobernabilidad feminista y no una alternancia, desde todos los territorios, acabando con el patriarcado y con Alto Maipo 
🥴",0
"Seguramente, el discurso de #feministas #tesis, etc. es para algunas víctimas y no para todas. #PorEsoNoMilitoPorQueMeLimito LINK",0
"@USER Y las feministas, rechazando éste delito.......",0
"Este es mi nuevo gobierno 🇮🇱 Judios, religiosos, ateos, musulmanes, LGTBQ, feministas, inmigrante de Ethiopia, inmigrante de ex USSR, persona con discapacidad, un Judoka y creo q hasta hay un par de veganos 🇮🇱🇮🇱 Amo a mi país ❤️ LINK",0
"lamento la muerte de la funcionaria de la @USER , pero no deja de sorprenderme la  desinformación o mala intención de los comentarios, #INDH y feministas actúa en otros contextos (hay que leer un poco poh! mínimo)",0
"ASÍ DEBIERAN SER LOS FLAITES DE AQUÍ. 
LIMPIOS Y ORDENADOS.
SON TODO LO CONTRARIO, LOS ROTEQUES ! LINK",0
"@USER Sé mujercita y arroba a Orrego @USER, ""da cara"" como dicen los flaites.",0
"@USER @USER claro que no es ayuda, pero se entiende el contexto. NO sea gil.",0
"@USER Sáquense la camiseta aunque sea por 10 minutos wn. Pinares juega en brasil, ha sido titular y capitán en la liga que el majestuoso y omnipresente Gil dio la cacha y descendió",0
"@USER La Derecha lo salvo , de otra forma habría. Perdido y.además con una comunista ignorante.",0
"@USER @USER Hoy en día hay un amplio abanico de candidatos políticos para gente ignorante, como tú por ejemplo. En eso las encuestas NO MIENTEN!",0
"ESTIMADA!
Espero q esto le sirva d aprendizaje.
JAMÁS VUELVA A ENTRAR A DESAFÍOS CUANDO SU CONDUCTA ES IGNORANTE  YA QUE SU INEPTITUD E IRRESPONSABILIDAD PERJUDICÓ LA VIDA DEL PUEBLO...SIP ESE MISMO PUEBLO AL Q LE CANTA ILLAPU Y GANA LUKAS ... MENOS LIMPIARSE EL HOCICO Y MÁS PEGA LINK",0
"@USER @USER @USER Claro, uno no gana porque la gente es ignorante, el mismo discurso neoliberal que dice que la gente se infecta porque no es responsable.  Es fácil trasladar la responsabilidad propia al otro en vez de decir que no fuiste capaz de convocar a los propios. Con esa logica no ganas",0
"@USER Se mostró dividiendo, rasca, media ignorante",0
"@USER Usted sabe quien hubiese ganado hoy la gobernación de  Santiago de seguir sus consejos la derecha?, la gobernación estaría en manos de una ignorante.
Cuidado con eso, no vaya a ser que vote nulo y permita a un jadue presidir el país.
Debe primar sensatez.

#TodosContraElComunismo",0
@USER @USER Como pueden darle poder a un tipo tan ignorante y poco preparado... Una pena por Perú,0
"@USER Como que trato de decir "" que la religion no se lo permite y deja de pecar""...🤦‍♀️😤 jajaja weon ignorante que horror que estos tipos esten en la politica🙄",0
@USER Que tipo más ignorante y cegado por su creencia religiosa y pensar que existen personas que piensan igual que este sujeto,0
"@USER Eres ignorante, no huaso... 🤨!",0
"Cuando se es ignorante y te estas quedando mal, mejor, no hablar 🤷🏻 LINK",0
"@USER @USER @USER Muy cierto.
Pero ella sabe que las entrevistas y debates no son su fuerte y ahí queda demostrado que no está preparada para el cargo.
Ella es pura mentira y engaño, y hay gente ignorante que le cree 
LAMENTABLEMENTE!",0
"@USER @USER @USER @USER So ignorante, el sebo es una grasita que segregan las glándulas que tienen las personas y algunos animales y que sirve para lubricar y proteger la piel y mantenerla blanda. Nada tiene que ver con suciedad o no bañarse. Materia de 5to basico. Educate por fa!",0
"Las personas LGBT+ no eligen tener determinada orientación sexual o identidad de género. Muy diferente a usted, @USER, que elige ser ignorante. LINK",0
@USER Que loca mas ignorante y populista. También vas a tener la atribución de crear lluvia o controlar la temperatura del sol? Haces ver a la Bea Sánchez o al Gonzalo Winter como@USER!!!,0
"@USER @USER Es wueona entera ignorante, pero si quieren eso, pueden comer mierda tranquilos",0
@USER Es una ignorante dogmática.,0
@USER @USER En realidad no puedo seguir a gente tan ignorante y xenófoba. Mejor la dejo en silencio.,0
"#AquiSeDebate El constituyente  ⁦@USER⁩ está a favor de matrimonio homosexual, dice que la nueva constitución debe tener reconocimiento a pueblos originarios, es ignorante, hoy son reconocidos y tratados en igualdad, excepto #Terroristas LINK",0
@USER Y dale con que el problema es lo que tienen mas.... tan ignorante,0
@USER Conclusión esa declaración hecha en un país capitalista donde hiciste fortuna solo es Demencia senil o q eres un estúpido e  ignorante @USER@ @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,0
"@USER Hay que ser muy burdo y simplista. En comunas donde ganó el apruebo, ella igual perdió… cómo lo explica? Con ese análisis que hace, o quiere tratar al resto de ignorantes o sólo lo reafirma respecto de ella misma.",0
@USER De atrás pica el indio?? Se volverá la clave el PS (resucitando políticamente) en una posible segunda vuelta apoyando a @USER sólo el tiempo lo dirá.,0
Lo único q quiero es cambio de gobierno wn para q saquen a la etos ineptos que han manejado como el hoyo la pandemia LINK,1
"@USER Eres muy hipócrita, si tanto te gustan los extranjeros ¿por qué no vives aquí en Recoleta, al lado de ellos? En Recoleta queremos tranquilidad, sin más delincuencia desatada, sin más suciedad, sin más escándalos cada noche aún con toque de queda por los lindos vecinos inmigrantes",1
"@USER @USER @USER @USER @USER 
El partido octubrista (orden) nos recordó que es aquella prosa maldita del binominalismo, y aunque derrotado aun posse malditas logicas de realismo, peligrosas rutinas circuntancias que harán de Orrego un borrego",0
@USER Les duro poco a estos malditos,0
"@USER @USER Dando de mamar a una berenjenita... Jajajaja

Me hizo el día ese tweet",0
"@USER Es un mamón, se viene para dormir conmigo... Pero yo me levanto y se queda llorando porque lo dejo solo 😂",0
@USER Árbol Mapuche? Todo árbol existe en la naturaleza y no pertenece a ninguna etnia,0
"@USER La Araucanía es mayormente de derecha, hay muchos hijos de colono en la zona, por otro lado el mapuche que reclama están en lugares más aislados, y como dicen  en otra respuesta el wallmapu se siente fuera del proceso chileno",0
"¡Recambio en equipo de Chanta-expertos!📢

Ingresa Espinoza! @USER, autodefinido ""cardiólogo mapuche""🤡

Estuvo en TV en @USER

Pase a ver las joyitas. Lo + grave:

👉Puso en duda que SinoVac sea efectiva
👉Dice que de UCI se sale muerto

Se pasó este miserable LINK",1
"@USER Que propongan un candidato.
Imagina un mapuche como gobernador,  acaso no habría sido lindo",0
"@USER @USER Y poque no aguantan que los chilenos y mapuches chilenizados, que los han cagado toda la vida, gobiernen en sus tierras ancestrales.. LINK",0
@USER Rika tu mujer,0
@USER @USER Rika tu mujer,0
"Lamentablemente no es un monstruo es un hombre que cree que tiene el poder social de castigar a su ex mujer. No aíslen los casos de violencia, no construyan espectáculo cuando está claro que no son casos aislados y que hablamos de violencia machista. LINK",0
"Y donde está el repudio y condena transversal al asesinato de una mujer - policía? Su política es un asco @USER @USER @USER .
No hay feminismo ni derechos humanos en esto?
Asquerosos.",0
@USER Ahora falta que esta mujer desde la carcel venda propiedades a nombre de su ex y como “conyuge “ …Los presos no deben tener derecho a beneficios Estatales.. y menos si es por asesinato del beneficiado,0
[Video] #CooperativaEnCasa Repartidora de Amazon puñeteó inexplicablemente a mujer que esperaba un pedido: LINK LINK,0
"Subgerenta y representante de El Mercurio de Valparaíso: ""Es clave visibilizar la labor de liderazgo de la mujer""
LINK LINK",0
@USER Muchas gracias para ustedes también linda semana y muy rica mujer mmmm,0
"@USER @USER Que ignorancia tan grande @USER el problema no es que sea mujer, no hagas campaña con la muerte de un funcionario @USER Hombre o mujer valen lo mismo.",0
@USER @USER Ke riko se comen tu mujer cornudo,0
@USER Y si esa mujer tiene mas cuerpo q el otro y agrede primero. Simplemente no se golpea,0
"@USER Ser mujer no se desde cuando es sinónimo de puras cualidades, me complica esa ceguera ideológica !",1
"@USER sigues diciendo que el feminismo no es el único que analiza la opresión de la mujer, pero tú nisiquiera eres capaz de mirar los problemas con perpectiva de género, ¿entonces cómo analiza la opresión a la mujer?",0
@USER @USER Riko se come tu mujer cornudo,0
"@USER Independiente del tiempo no es un referente para niñes, no es un referente como mujer, no me parece, no me gusta. 
Por mi parte perdió un voto y me da  lata pero de verdad no estoy para elegir entre caca y mier**",0
Muere una  mujer de 80 años arrollada por un ciclista borracho y drogado en Huesca LINK,0
"Jacinda Ardern, la primera ministra que rompe moldes en Nueva Zelanda LINK  Me imagino a Karina  en el futuro próximo @USER .  Todos Apoyar a Karina !!  Será un icono para la política y el feminismo!!",0
@USER Eres una gran mujer. 🤗,0
"@USER Se hubiera preocupado de eso, antes de violentar a su ex mujer no???",0
"@USER @USER Dudo que tu ex mujer le diga como culear a tu nueva mujer, lo más probable es que le diga que no sabes culear y que por eso te dejó 🤣",1
"@USER Con respeto discrepo, el Sr. Orrego, no la ha descalificado su condición de mujer, solo reprochó que se refiriera a asuntos que no resuelve un Gobernador, sino los Constituyentes. En cambio la Sra. Oliva, se ha dedicado a catalogar de enemigo a quien piensa distinto.",0
Detienen a sujeto imputado por disparar contra domicilio y herir a una mujer en #SanFernando #CooperativaRegiones LINK LINK,0
"@USER @USER @USER He leído tus comentarios y solo veo justificación al libertinaje de estas tipas, ambas tiene serios problemas mentales y lo peor que hay gente como tu que validan todo este tipo de actos!!! La mujer chilena no es como ustedes quieren creer.",0
"Los trabajos de cuidados y domésticos (en plural, pues hay muchas formas de cuidado) son indispensables para la economía productiva. Por esa razón, es impresentable que no sean considerados productivos. Aguante Iris Marion Young. 
LINK",0
@USER Con justa razón esas canciones..que mujer mas  bella.,0
"@USER Esto es demencia. Que vergüenza.  Esta loca es mujer. Que locura más irreal.
Dios nos libre de estos humanoides",0
@USER Sabrosa tu mujer,1
"🟣Si estás en cuarentena con tú agresor o si eres TESTIGO de hechos de violencia contra una mujer en tú comunidad y necesitas ORIENTACIÓN y APOYO
📲 #WhatsAppMujer
+569 9700 7000
☎️1455
✔️Silencioso
✔️Confidencial
✔️Disponible 24/7

Guárdalo con un nombre que sólo tú reconozcas‼️ LINK",0
"Detectives de #SanRamón detuvieron, en flagrancia, a una mujer que mantenía en su domicilio un total de 158 plantas de cannabis sativa y 8 sistemas para su cultivo indoor.

#88AniversarioPDI 
#InvestigarEstáEnNuestroADN LINK",0
"Aqui hay una mujer que cree que Pinochet creía en el voto, no sabe nada de nada, Pinochet creía en las balas y las armas con las cuales gobernó 17 años. @USER La lucha por la democracia se torna en una lucha contra la ignorancia. LINK",0
@USER Muy linda se paso saludos una bella mujer,0
@USER Que hermosa que exitante mujer mmmmmmm y ese rico culito ufffffffff te lameria ese hoyito,0
"@USER @USER @USER @USER @USER Esa mujer no sabe nada, sus comentarios ridículos dan vergüenza ajena.",0
"@USER 7 Pienso que eres una mujer muy valiente y fuerte. Creo que nunca te lo he dicho, pero siempre me pareció una decisión muy valiente dejar todo y venirte acá, siempre te he admirado por eso, sobretodo ahora que se como es acá! 
8 Estoy buscando quien me guste y con quien funcione",0
El emprendimiento de mi hermana  hermosos botines de mujer LINK,0
"@USER Mujer pues! Podemos hacer varias cosas al mismo tiempo ! Jajajaa
Sin enojarse hombres !!",0
"@USER Jajajaja conversación mega ñoña en pleno partido… y la película reivindica a la mujer cazafantasma, eso es lo que importa jajajaja",0
@USER @USER Es harto bruta esta mujer.,0
@USER @USER Primera mujer liderando la JRN ???,0
"Yo si fuera mujer, me enojaría, en una pregunta nada que ver, mete el sexismo y ..... pufff.... juzguen ustedes. LINK",0
Ayyy cuánta fuerza en esta mujer 🥺 LINK,0
"@USER @USER @USER @USER @USER Oooooh la mujer gritona!!! Así como se puede dialogar??
Qué terrible.
Claro, las iglesias y su dictadura son mejores 🤣🤣🤣

Cuando aprendas a dialogar civilizadamente, seguidos. Te daría clases, pero no creo q tengas los medios para ello... Y no me refiero a lucas
Q te vaya bien",1
@USER Hágame el favor de pararle bola a su mujer todas las veces que cambié el plan porque eso quiere decir que no ha parado de pensar como mejorar la idea original.,0
"@USER ¿QUE NO TIENE NOMBRE ""UNA MUJER""? que falta de respeto LINK",0
"@USER @USER @USER pero ojo, Durán no habla de hombre o mujer, si no de la homosexualidad, que según él es una opción",0
@USER La tengo blokeada. Esa mujer está más rayada que puerta de perrera.,0
"@USER @USER @USER @USER No estaba segura… gracias por aclararlo… Salió en varios tweet de que era su hija… Por eso dije “no puedo confirmarlo” 
Pienso que esta mujer debe drogarse porque habla tanta estupidez, que su propio equipo no la quiere en el aire, para que no siga haciendo el ridículo.",0
@USER @USER Que lindo tu hijo 😘,0
"Pienso que @USER debe hacerse un examen de droga antes de las votaciones al igual que @USER 
Tengo entendido que la foto 3 es la hija de esta “mujer” pero no puedo asegurarlo. Los candidatos a cualquier puesto público deben hacerse exámenes de drogas antes de postular. LINK",0
y a quién le importa por quien vota esta mujer LINK,0
@USER @USER Esta muy linda,0
"@USER @USER No se le subieron los humos. Esa mujer siempre fue así; sin principios, loca, patrón de fundo, soberbia y muy infeliz. El tema es cómo llegó a ese puesto tan importante. El que la puso ahí debe ser otro loco igual que ella.",0
"Histórica: Debbie Hewit, a un paso de la ser la primera mujer en presidir el fútbol inglés LINK",0
@USER La Loretto Bernal es la Holasoygerman versión mujer? LINK,0
"📌 Les recordamos que mañana 9 de junio a las 18.30 hrs tendremos una nueva jornada del Club de Lectura ""Encuentros Literarios: La épica del sentimiento- Introducción a la lectura del escritor Stefan Zweig"".
Lectura de esta semana:  Veinticuatro horas en la vida de una mujer. LINK",0
@USER Riko llena tu mujer bro,0
@USER Pobre mujer no vivio el golpe y dice estupideces,0
"What?!?!? Y los negacionistas? Y los cómplices de silencio? 
Tu papá fue asesinado por la dictadura.. es que no se puede creer lo de esta mujer 😩 LINK",0
"@USER Le duele el asterisco cuando es tratado de nefelibata por una mujer culta , inteligente y con opinión,  bueno esto es típico denlos UDIOTAS",0
"Las diligencias claves en el caso de Fabiola Campillai que alargarán la investigación al menos hasta septiembre. La mujer fue víctima de impacto de bomba lacrimógena en San Bernardo cuando iba a su trabajo, el 26 de noviembre de 2019 LINK LINK",0
@USER Otro imbecil con bandera que piensa que una mujer no puede ser inteligente ella aporta en cambio tu ufff,1
"@USER Esa mujer está posesa (orate, lokamente enferma), y punto.",0
"@USER Terrible. Como si la crianza fuera obligación de la mujer y un favor que hace el hombre. Pero, además, lo que se narra que pasó es brutal.",0
@USER 😂 no se si alegrarme o preocuparme..... pero me pareces una mujer plena y feliz.... así que supongo que me alegraré!,0
@USER Que mujer para bella,0
"Tan solo pensar que la primera mujer presidente del Perú podría ser un personaje tan corrupto como Keiko Fujimori me deja un hoyo en el pecho. No puede ser, no puede ser, NO LINK",0
"[VIRAL] La valentía de una mujer que salvó a sus mascotas de una osa 

LINK LINK",0
"@USER Hacer jn trío con mi novio y otra mujer, pero que entre los 3 nos demos mucho placer, sin límites ni culpas😈",0
@USER Que hace una mujer inteligente como tú al lado de este nefasto de Orrego,0
"@USER Usted señora Periodista trata de esa forma a otra mujer, colega y ser humano, no veo grado alguno de EMPATIA en sus palabras, pero me imagino que su VERSO es muy progre,  muy igualitario, muy de izquierda y MUY INCONSECUENTE finalmente..",0
"Hubo otro caso parecido en Francia hace años atrás y la mujer, Jacqueline Sauvage, obtuvo gracia presidencial de Hollande, primero parcial y después total. LINK",0
"@USER En APS para lograr metas falta recurso. Eje. La meta de pap es tan alta y su fórmula de cálculo perversa, dónde solo te cuentan los pap q tu haces, si una mujer de tu población inscrita va a otro lado no cuenta. Al analizar necesitábamos el doble de matronas para cumplir meta",0
"@USER Totalmente de acuerdo, sin crear falsas noticias y hacer correr rumores, pero si es cierto desde luego el mayor repudio, lo que la ley dispone, además de la sanción moral del público ya que no se debe tocar a una mujer, se debe respetar, son madres, hermanas, hijas, parejas 😘",0
"@USER El matrimonio es entre un hombre y una mujer.
Lo demás son inventos de moda permisiva,  quizás que más podrán permitir , contar de ser populares. O caer bien a la nueva generación. 
Que esta totalmente "" perdida ""..!!! Y si no respetan a los más viejos o conservadores, que, dign.",0
"@USER Miguel, es ciertamente un tema de recursos. Hoy una matrona en prepartos/partos atiende a más de una mujer en trabajo de parto al misno tiempo. Esto no se condice con un verdadero acompañamiento. Se necesita una Matrona por cada gestante en trabajo de parto.",0
Este jovencito está bien loco. Ni de broma este joven debería hablar de femicidio¡!!! No es broma la violencia que hoy se ejerce contra la mujer. @USER Hagan llegar nuestros comentarios por favor. @USER @USER #tiltil @USER LINK,0
"Recomiendo una serie de época #Oulander 🏴󠁧󠁢󠁳󠁣󠁴󠁿
Una mujer del futuro y un hombre Highlands escosés del Clan Fraser se enamoran.
Se libra una Batalla, hecho histórico en Culloden, dónde Scotland perdió contra los ingleses.
Fascinante los Kilts y el idioma Gaélico. LINK",0
"@USER No creo.
Orrego esta casado con una tremenda mujer...
Y Oliva?
Bueno. Oliva... Oliva.
Dejemoslo ahí no más.
Hay que ser respetuoso siempre.",1
"Que espanto, pobre mujer 😔😔 LINK",0
"Una historia que tiene nombre de mujer: NUESTRA VICTORIA. 60 años de historia y lucha en los relatos del dirigente de la población La Victoria, Juan Lemuñir. Colección®️Resistencia, necesaria cuando acecha el negacionismo. 94 pags., $6.000. Pídelo por DM o a contacto@USER.cl LINK",0
"@USER Si la mujer no avisa que está comprometida, tampoco es pecado para el hombre...",0
"Ya escuché a esa mujer realmente abre la boca y deja la... Yo también voy, por #OrregoGobernador LINK",0
"@USER Porque no castigamos a esta mujer que tanto a criticado a la derecha?
Le falta inteligencia,tiene que ver como el comunismo se ha apoderado del país , debe aliarse con la derecha para derrotarlo y no demonizarlo
Solos no podrán 
@USER 
@USER 
@USER",0
"@USER @USER Esta mujer cree que el cargo es de presidente,  lo más terrible que la gente que no se informa les cree",0
"Me es absolutamente indiferente si su ""carrera"" política, o como le llamen, termina aquí o se queme, mi preocupación es que una niña con pinta de mujer madura, maneje recursos que son de 20MM de personas.
Es como pasarle un F-16 a Peter Sellers en la ""Fiesta Inolvidable""... LINK",0
"@USER @USER Cuando ustedes critican, son valientes. Cuando lo hace una mujer que milita en el @USER desde los 15 años, es soberbia. Aquí no importan los temas de fondo: Solo el descalificar al otro. Lo que se llama falacia argumentativa.",1
@USER Parece que esta acéfala mujer cree que Chile está ciego y sordo; como puede opinar con tanta mentira y usar indebidamente su cargo sin mérito para mentir y conspirar,0
"@USER Obviamente es lo mismo!
Te imaginas casarte con una mujer que pase todo el santo día viendo Netflix??",1
"Hoy casi le pasa esto a un cliente, reservó 9 cachitos anoche y la mujer despertó y pidió 9 ella. Yo por supuesto le dije que no sabía si era una sorpresa o que pero que ya había un pedido igualito en ruta a su casa 🤭 LINK",0
Oye esta mujer es nefasta 😨 LINK,0
"@USER @USER Que desilusión Claudia, actuando como la vieja política, sucia y mal intencionada, y eso ya cambió entienda no queremos más esto !!!
Arriba Karina, es joven, mujer e inteligente !!!!💪💪",1
Aquí les dejo a este infame.. Que insita a la violencia contra la mujer. Quiere un femicidio... LINK LINK,0
@USER Esta mujer le da todo el 🔥 ... bien asignado el 🐺,0
Toda la Región Metropolitana sabe que si vota por #Orrego es votar por la Concertación y por la derecha. YO VOTO POR UNA MUJER PREPARADA #KARINAOLIVA @USER,0
"@USER @USER @USER Ana 
Acaban de pasar por un infierno agotador !!!
Cómo ? Que descansen ya vendrá de nuevo el trabajo mujer !",0
@USER Quién eligió a esta mujer!!!,0
